"","id","trial_number","practice_trial","made_first_choice","made_final_choice","trial_set","order","added_gamble","risky_amount","risky_probability","safe_amount","safe_probability","decoy_amount","decoy_probability","first_left_gamble","first_right_gamble","first_response","first_response_gamble","final_left_gamble","final_right_gamble","final_response","final_response_gamble","random_trial","first_reaction_time","final_reaction_time"
"1","id0001",1,1,1,1,"riskyDecoy","DRS","S",79,0.23,25,0.74,79,0.12,"D","R","j","R","R","S","j","S",0,2159,4871
"2","id0001",2,1,1,1,"safeDecoy","DRS","S",77,0.23,25,0.71,16,0.71,"D","R","f","D","D","S","j","S",0,6161,1031
"3","id0001",1,0,1,1,"safeDecoy","DRS","S",78,0.26,26,0.77,18,0.77,"D","R","j","R","R","S","j","S",0,1218,1317
"4","id0001",2,0,1,1,"riskyDecoy","DRS","S",86,0.42,56,0.64,86,0.32,"D","R","j","R","R","S","f","R",0,1123,2458
"5","id0001",3,0,1,1,"safeDecoy","DSR","R",74,0.33,31,0.78,21,0.78,"D","S","j","S","R","S","j","S",0,1020,589
"6","id0001",4,0,1,1,"safeDecoy","RDS","S",97,0.41,58,0.69,52,0.69,"R","D","j","D","D","S","j","S",0,1274,690
"7","id0001",5,0,1,1,"safeDecoy","RSD","D",86,0.44,59,0.64,52,0.64,"R","S","f","R","R","D","f","R",0,1919,1469
"8","id0001",6,0,1,1,"safeDecoy","SDR","R",75,0.35,46,0.57,36,0.57,"S","D","f","S","S","R","f","S",0,1003,2302
"9","id0001",7,0,1,1,"riskyDecoy","DSR","R",98,0.32,42,0.75,98,0.18,"D","S","j","S","R","S","j","S",0,689,1531
"10","id0001",8,0,1,1,"safeDecoy","SRD","D",87,0.26,39,0.58,30,0.58,"S","R","f","S","D","S","j","S",0,1683,768
"11","id0001",9,0,1,1,"safeDecoy","DRS","S",72,0.21,20,0.75,11,0.75,"D","R","j","R","S","R","j","R",0,1199,1491
"12","id0001",10,0,1,1,"safeDecoy","DSR","R",87,0.41,46,0.77,37,0.77,"D","S","j","S","R","S","f","R",0,1139,2143
"13","id0001",11,0,1,1,"safeDecoy","RDS","S",95,0.38,53,0.68,47,0.68,"R","D","f","R","S","R","f","S",0,1527,1600
"14","id0001",12,0,1,1,"safeDecoy","RSD","D",72,0.29,32,0.66,22,0.66,"R","S","j","S","S","D","f","S",0,1405,792
"15","id0001",13,0,1,1,"safeDecoy","SDR","R",85,0.35,41,0.73,32,0.73,"S","D","f","S","S","R","j","R",0,1141,1226
"16","id0001",14,0,1,1,"safeDecoy","SRD","D",93,0.4,56,0.67,46,0.67,"S","R","j","R","D","R","j","R",0,1281,1008
"17","id0001",15,0,1,1,"safeDecoy","DRS","S",97,0.44,71,0.6,61,0.6,"D","R","j","R","S","R","j","R",0,859,866
"18","id0001",16,0,1,1,"riskyDecoy","RDS","S",74,0.21,20,0.78,74,0.11,"R","D","f","R","R","S","j","S",0,1654,1422
"19","id0001",17,0,1,1,"riskyDecoy","RSD","D",78,0.27,27,0.78,78,0.14,"R","S","j","S","D","S","j","S",0,397,1266
"20","id0001",18,0,1,1,"riskyDecoy","SDR","R",100,0.35,51,0.68,100,0.24,"S","D","j","D","R","D","f","R",0,1488,888
"21","id0001",19,0,1,1,"safeDecoy","DSR","R",81,0.28,40,0.57,34,0.57,"D","S","j","S","S","R","j","R",0,1332,2303
"22","id0001",20,0,1,1,"safeDecoy","RDS","S",74,0.26,25,0.76,20,0.76,"R","D","j","D","D","S","j","S",0,742,587
"23","id0001",21,0,1,1,"safeDecoy","RSD","D",80,0.4,46,0.69,39,0.69,"R","S","j","S","S","D","f","S",0,1244,979
"24","id0001",22,0,1,1,"safeDecoy","SDR","R",93,0.39,59,0.61,49,0.61,"S","D","f","S","R","S","j","S",0,1219,869
"25","id0001",23,0,1,1,"riskyDecoy","SRD","D",79,0.34,44,0.61,79,0.21,"S","R","f","S","D","S","j","S",0,1813,1055
"26","id0001",24,0,1,1,"riskyDecoy","DRS","S",83,0.36,52,0.58,83,0.26,"D","R","j","R","S","R","j","R",0,953,822
"27","id0001",25,0,1,1,"safeDecoy","SRD","D",100,0.28,35,0.79,27,0.79,"S","R","j","R","D","R","j","R",0,942,745
"28","id0001",26,0,1,1,"riskyDecoy","DSR","R",93,0.4,63,0.59,93,0.3,"D","S","f","D","R","D","j","D",0,1768,908
"29","id0001",27,0,1,1,"safeDecoy","DRS","S",92,0.38,57,0.61,49,0.61,"D","R","j","R","R","S","f","R",0,902,1215
"30","id0001",28,0,1,1,"riskyDecoy","RDS","S",88,0.32,46,0.61,88,0.22,"R","D","j","D","S","D","j","D",1,999,902
"31","id0001",29,0,1,1,"safeDecoy","DSR","R",76,0.2,20,0.77,12,0.77,"D","S","j","S","R","S","j","S",0,1128,1073
"32","id0001",30,0,1,1,"safeDecoy","RDS","S",87,0.43,57,0.66,48,0.66,"R","D","f","R","S","R","j","R",0,1110,1140
"33","id0001",31,0,1,1,"safeDecoy","RSD","D",80,0.35,37,0.76,30,0.76,"R","S","f","R","D","R","j","R",0,1269,748
"34","id0001",32,0,1,1,"safeDecoy","SDR","R",97,0.26,41,0.62,34,0.62,"S","D","f","S","S","R","j","R",0,1053,699
"35","id0001",33,0,1,1,"riskyDecoy","RSD","D",73,0.3,32,0.68,73,0.19,"R","S","j","S","S","D","f","S",0,1508,544
"36","id0001",34,0,1,1,"riskyDecoy","SDR","R",99,0.32,50,0.64,99,0.22,"S","D","j","D","D","R","j","R",0,1004,776
"37","id0001",35,0,1,1,"safeDecoy","SRD","D",81,0.25,29,0.71,21,0.71,"S","R","j","R","D","R","j","R",0,1723,735
"38","id0001",36,0,1,1,"safeDecoy","DRS","S",72,0.38,36,0.76,30,0.76,"D","R","j","R","R","S","j","S",0,854,1324
"39","id0001",37,0,1,1,"riskyDecoy","SRD","D",93,0.21,27,0.73,93,0.1,"S","R","j","R","D","R","j","R",0,790,739
"40","id0001",38,0,1,1,"riskyDecoy","DRS","S",73,0.29,29,0.74,73,0.15,"D","R","j","R","R","S","j","S",0,1157,3653
"41","id0001",39,0,1,1,"safeDecoy","DSR","R",91,0.4,54,0.67,47,0.67,"D","S","j","S","S","R","j","R",1,1892,976
"42","id0001",40,0,1,1,"safeDecoy","RDS","S",94,0.3,38,0.75,33,0.75,"R","D","f","R","S","R","j","R",0,3066,1131
"43","id0001",41,0,1,1,"safeDecoy","RSD","D",96,0.38,54,0.68,45,0.68,"R","S","f","R","D","R","j","R",0,1216,1525
"44","id0001",42,0,1,1,"riskyDecoy","DSR","R",88,0.26,33,0.7,88,0.13,"D","S","j","S","R","S","f","R",0,1624,954
"45","id0001",43,0,1,1,"safeDecoy","SDR","R",92,0.22,28,0.73,23,0.73,"S","D","f","S","S","R","j","R",0,1077,867
"46","id0001",44,0,1,1,"riskyDecoy","RDS","S",76,0.23,22,0.79,76,0.12,"R","D","f","R","S","R","f","S",0,1019,1697
"47","id0001",45,0,1,1,"riskyDecoy","RSD","D",74,0.3,31,0.71,74,0.18,"R","S","f","R","D","R","j","R",0,1175,1388
"48","id0001",46,0,1,1,"safeDecoy","SRD","D",88,0.21,26,0.71,21,0.71,"S","R","j","R","R","D","f","R",0,1485,1556
"49","id0001",47,0,1,1,"safeDecoy","DRS","S",82,0.28,38,0.61,30,0.61,"D","R","j","R","R","S","f","R",0,1720,1840
"50","id0001",48,0,1,1,"safeDecoy","DSR","R",96,0.44,59,0.72,49,0.72,"D","S","j","S","R","S","f","R",0,1761,816
"51","id0001",49,0,1,1,"riskyDecoy","SDR","R",74,0.32,35,0.68,74,0.2,"S","D","f","S","S","R","f","S",0,1455,851
"52","id0001",50,0,1,1,"riskyDecoy","SRD","D",85,0.28,31,0.78,85,0.16,"S","R","j","R","R","D","f","R",0,960,650
"53","id0001",51,0,1,1,"riskyDecoy","DRS","S",91,0.27,36,0.69,91,0.15,"D","R","j","R","S","R","j","R",0,869,930
"54","id0001",52,0,1,1,"riskyDecoy","DSR","R",83,0.28,33,0.71,83,0.18,"D","S","j","S","R","S","f","R",1,1806,499
"55","id0001",53,0,1,1,"safeDecoy","RDS","S",72,0.37,48,0.56,43,0.56,"R","D","j","D","S","D","f","S",0,1510,974
"56","id0001",54,0,1,1,"safeDecoy","RSD","D",98,0.23,32,0.7,27,0.7,"R","S","f","R","R","D","f","R",0,1509,1257
"57","id0001",55,0,1,1,"safeDecoy","SDR","R",90,0.38,49,0.7,41,0.7,"S","D","f","S","S","R","j","R",0,3250,663
"58","id0001",56,0,1,1,"riskyDecoy","RDS","S",76,0.21,21,0.75,76,0.08,"R","D","f","R","S","R","f","S",0,1047,1244
"59","id0001",57,0,1,1,"safeDecoy","SRD","D",71,0.26,31,0.6,21,0.6,"S","R","f","S","D","S","j","S",0,1957,721
"60","id0001",58,0,1,1,"riskyDecoy","RSD","D",71,0.28,33,0.6,71,0.18,"R","S","f","R","R","D","f","R",0,723,1314
"61","id0001",59,0,1,1,"safeDecoy","DRS","S",94,0.26,36,0.68,29,0.68,"D","R","j","R","S","R","j","R",0,1197,859
"62","id0001",60,0,1,1,"riskyDecoy","SDR","R",87,0.42,53,0.69,87,0.28,"S","D","j","D","R","D","f","R",0,1171,607
"63","id0001",61,0,1,1,"riskyDecoy","SRD","D",74,0.37,40,0.68,74,0.23,"S","R","f","S","S","D","f","S",0,1423,2462
"64","id0001",62,0,1,1,"riskyDecoy","DRS","S",99,0.26,44,0.58,99,0.14,"D","R","j","R","S","R","j","R",0,1907,977
"65","id0001",63,0,1,1,"riskyDecoy","DSR","R",88,0.3,45,0.59,88,0.2,"D","S","f","D","D","R","j","R",0,1138,666
"66","id0001",64,0,1,1,"safeDecoy","DSR","R",71,0.23,22,0.74,13,0.74,"D","S","j","S","S","R","f","S",0,1139,1014
"67","id0001",65,0,1,1,"riskyDecoy","RDS","S",90,0.37,50,0.66,90,0.26,"R","D","f","R","S","R","j","R",0,899,1021
"68","id0001",66,0,1,1,"safeDecoy","RDS","S",97,0.31,42,0.72,36,0.72,"R","D","f","R","S","R","j","R",0,1020,841
"69","id0001",67,0,1,1,"safeDecoy","RSD","D",98,0.36,51,0.69,45,0.69,"R","S","f","R","D","R","j","R",0,1119,1099
"70","id0001",68,0,1,1,"riskyDecoy","RSD","D",85,0.4,60,0.57,85,0.29,"R","S","f","R","D","R","j","R",0,1516,1488
"71","id0001",69,0,1,1,"riskyDecoy","SDR","R",71,0.27,27,0.7,71,0.14,"S","D","f","S","S","R","f","S",0,2183,874
"72","id0001",70,0,1,1,"riskyDecoy","SRD","D",98,0.31,53,0.57,98,0.19,"S","R","j","R","R","D","f","R",0,731,932
"73","id0001",71,0,1,1,"safeDecoy","SDR","R",98,0.23,31,0.73,24,0.73,"S","D","f","S","S","R","f","S",0,982,900
"74","id0001",72,0,1,1,"safeDecoy","SRD","D",85,0.3,43,0.59,36,0.59,"S","R","j","R","R","D","j","D",0,1180,1696
"75","id0001",73,0,1,1,"riskyDecoy","DRS","S",96,0.3,37,0.77,96,0.2,"D","R","j","R","S","R","j","R",0,1022,1580
"76","id0001",74,0,1,1,"safeDecoy","DRS","S",81,0.4,58,0.56,49,0.56,"D","R","j","R","R","S","j","S",0,1020,621
"77","id0001",75,0,1,1,"riskyDecoy","DSR","R",79,0.38,38,0.79,79,0.24,"D","S","j","S","R","S","j","S",0,1181,845
"78","id0001",76,0,1,1,"riskyDecoy","RDS","S",92,0.33,38,0.79,92,0.19,"R","D","f","R","R","S","f","R",0,826,1214
"79","id0001",77,0,1,1,"riskyDecoy","RSD","D",73,0.37,46,0.59,73,0.24,"R","S","j","S","S","D","f","S",0,1147,643
"80","id0001",78,0,1,1,"riskyDecoy","SDR","R",89,0.44,70,0.56,89,0.32,"S","D","j","D","R","D","f","R",0,1035,1009
"81","id0001",79,0,1,1,"safeDecoy","DSR","R",84,0.33,45,0.62,39,0.62,"D","S","j","S","R","S","f","R",0,3195,1077
"82","id0001",80,0,1,1,"riskyDecoy","SRD","D",87,0.41,57,0.63,87,0.29,"S","R","j","R","R","D","f","R",0,2114,1116
"83","id0001",81,0,1,1,"riskyDecoy","DRS","S",83,0.44,50,0.73,83,0.3,"D","R","j","R","R","S","f","R",0,1673,1510
"84","id0001",82,0,1,1,"riskyDecoy","DSR","R",84,0.27,35,0.65,84,0.14,"D","S","f","D","R","D","f","R",0,1702,661
"85","id0001",83,0,1,1,"riskyDecoy","RDS","S",97,0.23,37,0.61,97,0.1,"R","D","f","R","R","S","f","R",0,1020,893
"86","id0001",84,0,1,1,"riskyDecoy","RSD","D",89,0.41,64,0.57,89,0.27,"R","S","f","R","R","D","f","R",0,873,744
"87","id0001",85,0,1,1,"riskyDecoy","SDR","R",84,0.43,48,0.75,84,0.3,"S","D","j","D","D","R","j","R",0,1102,679
"88","id0001",86,0,1,1,"riskyDecoy","SRD","D",74,0.28,29,0.72,74,0.16,"S","R","f","S","S","D","f","S",0,1568,1122
"89","id0001",87,0,1,1,"riskyDecoy","DRS","S",81,0.3,39,0.63,81,0.2,"D","R","j","R","R","S","f","R",0,1336,2297
"90","id0001",88,0,1,1,"riskyDecoy","DSR","R",98,0.26,39,0.65,98,0.13,"D","S","j","S","S","R","j","R",0,1782,777
"91","id0001",89,0,1,1,"safeDecoy","RDS","S",88,0.31,41,0.67,31,0.67,"R","D","f","R","R","S","f","R",0,2160,1048
"92","id0001",90,0,1,1,"riskyDecoy","RDS","S",80,0.38,48,0.64,80,0.28,"R","D","f","R","R","S","f","R",0,1331,668
"93","id0001",91,0,1,1,"riskyDecoy","RSD","D",73,0.21,26,0.59,73,0.1,"R","S","j","S","S","D","f","S",0,1791,1022
"94","id0001",92,0,1,1,"safeDecoy","RSD","D",81,0.44,59,0.6,50,0.6,"R","S","f","R","D","R","f","D",0,1245,2348
"95","id0001",93,0,1,1,"riskyDecoy","SDR","R",83,0.33,36,0.76,83,0.19,"S","D","j","D","D","R","f","D",0,1376,248
"96","id0001",94,0,1,1,"riskyDecoy","SRD","D",99,0.37,53,0.69,99,0.23,"S","R","j","R","D","R","j","R",0,1418,657
"97","id0001",95,0,1,1,"safeDecoy","SDR","R",76,0.28,35,0.61,28,0.61,"S","D","f","S","S","R","f","S",0,929,606
"98","id0001",96,0,1,1,"safeDecoy","SRD","D",79,0.37,51,0.57,43,0.57,"S","R","j","R","D","R","j","R",0,1053,1351
"99","id0001",97,0,1,1,"safeDecoy","DRS","S",100,0.35,46,0.76,36,0.76,"D","R","j","R","S","R","j","R",0,1320,700
"100","id0001",98,0,0,0,"riskyDecoy","DRS","S",95,0.27,37,0.7,95,0.13,"D","R","no_response","no_gamble","no_gamble","no_gamble","no_response","no_gamble",0,-1,-1
"101","id0001",99,0,1,1,"safeDecoy","DSR","R",82,0.26,37,0.58,32,0.58,"D","S","j","S","S","R","f","S",0,1772,1411
"102","id0001",100,0,1,1,"safeDecoy","RDS","S",71,0.24,24,0.71,14,0.71,"R","D","f","R","R","S","j","S",0,937,911
"103","id0001",101,0,1,1,"safeDecoy","RSD","D",85,0.3,43,0.59,35,0.59,"R","S","f","R","D","R","j","R",0,1150,846
"104","id0001",102,0,1,1,"riskyDecoy","DSR","R",100,0.23,30,0.76,100,0.1,"D","S","f","D","R","D","f","R",0,959,963
"105","id0001",103,0,1,1,"safeDecoy","SDR","R",97,0.31,49,0.61,44,0.61,"S","D","f","S","R","S","f","R",0,1248,569
"106","id0001",104,0,1,1,"riskyDecoy","RDS","S",77,0.4,43,0.72,77,0.3,"R","D","f","R","S","R","j","R",0,1091,920
"107","id0001",105,0,1,1,"riskyDecoy","RSD","D",95,0.33,52,0.6,95,0.19,"R","S","f","R","D","R","j","R",0,792,546
"108","id0001",106,0,1,1,"safeDecoy","SRD","D",75,0.26,33,0.6,23,0.6,"S","R","j","R","D","R","j","R",0,1410,1088
"109","id0001",107,0,1,1,"riskyDecoy","SDR","R",97,0.39,51,0.74,97,0.27,"S","D","j","D","D","R","j","R",0,1173,1136
"110","id0001",108,0,1,1,"safeDecoy","DRS","S",96,0.28,40,0.67,32,0.67,"D","R","j","R","S","R","f","S",0,1130,1326
"111","id0001",109,0,1,1,"riskyDecoy","SRD","D",85,0.32,38,0.72,85,0.21,"S","R","j","R","R","D","f","R",1,1005,807
"112","id0001",110,0,1,1,"safeDecoy","DSR","R",89,0.25,29,0.77,21,0.77,"D","S","j","S","R","S","f","R",0,1070,1510
"113","id0001",111,0,1,1,"riskyDecoy","DRS","S",83,0.28,37,0.62,83,0.15,"D","R","j","R","S","R","j","R",0,834,403
"114","id0001",112,0,1,1,"safeDecoy","SRD","D",86,0.24,29,0.72,19,0.72,"S","R","j","R","R","D","f","R",0,2042,1153
"115","id0001",113,0,1,1,"safeDecoy","DRS","S",72,0.35,43,0.58,38,0.58,"D","R","j","R","S","R","f","S",0,2395,908
"116","id0001",114,0,1,1,"riskyDecoy","RSD","D",77,0.42,49,0.66,77,0.31,"R","S","f","R","R","D","f","R",0,2105,2646
"117","id0001",115,0,1,1,"safeDecoy","SDR","R",93,0.25,33,0.7,27,0.7,"S","D","f","S","R","S","f","R",0,868,896
"118","id0001",116,0,1,1,"riskyDecoy","SRD","D",80,0.38,47,0.65,80,0.27,"S","R","j","R","R","D","f","R",0,1600,1271
"119","id0001",117,0,1,1,"riskyDecoy","RDS","S",75,0.21,24,0.66,75,0.09,"R","D","f","R","S","R","j","R",0,1289,817
"120","id0001",118,0,1,1,"safeDecoy","SDR","R",77,0.43,45,0.73,38,0.73,"S","D","f","S","S","R","f","S",0,906,1031
"121","id0001",119,0,0,0,"riskyDecoy","DSR","R",84,0.27,38,0.59,84,0.13,"D","S","no_response","no_gamble","no_gamble","no_gamble","no_response","no_gamble",1,-1,-1
"122","id0001",120,0,1,1,"safeDecoy","DSR","R",77,0.28,29,0.74,21,0.74,"D","S","j","S","S","R","f","S",0,1252,1059
"123","id0001",121,0,1,1,"riskyDecoy","DSR","R",74,0.44,42,0.78,74,0.3,"D","S","j","S","R","S","j","S",0,1543,817
"124","id0001",122,0,1,1,"riskyDecoy","SRD","D",92,0.21,34,0.57,92,0.08,"S","R","j","R","D","R","j","R",0,1670,1551
"125","id0001",123,0,1,1,"safeDecoy","RSD","D",99,0.3,42,0.7,36,0.7,"R","S","f","R","R","D","f","R",0,1297,1571
"126","id0001",124,0,1,1,"riskyDecoy","SDR","R",87,0.4,56,0.62,87,0.3,"S","D","j","D","D","R","j","R",0,2694,676
"127","id0001",125,0,1,1,"riskyDecoy","DRS","S",76,0.25,27,0.7,76,0.13,"D","R","j","R","S","R","f","S",0,2948,2187
"128","id0001",126,0,1,1,"riskyDecoy","RDS","S",82,0.25,31,0.66,82,0.15,"R","D","f","R","S","R","j","R",0,1679,1162
"129","id0001",127,0,1,1,"riskyDecoy","SDR","R",98,0.39,69,0.55,98,0.26,"S","D","j","D","R","D","f","R",0,1370,768
"130","id0001",128,0,1,1,"riskyDecoy","RSD","D",81,0.42,56,0.61,81,0.3,"R","S","f","R","D","R","j","R",0,1548,578
"131","id0001",129,0,1,1,"safeDecoy","RSD","D",81,0.37,52,0.58,42,0.58,"R","S","f","R","R","D","f","R",0,1591,663
"132","id0001",130,0,1,1,"safeDecoy","SRD","D",72,0.27,29,0.67,19,0.67,"S","R","f","S","S","D","f","S",0,1538,780
"133","id0001",131,0,1,1,"safeDecoy","RDS","S",89,0.44,50,0.78,41,0.78,"R","D","f","R","R","S","f","R",0,1398,1516
"134","id0001",132,0,1,1,"safeDecoy","RDS","S",90,0.23,28,0.73,19,0.73,"R","D","f","R","R","S","f","R",0,2067,989
"135","id0002",1,1,1,1,"riskyDecoy","DRS","S",85,0.44,64,0.58,85,0.3,"D","R","j","R","S","R","f","S",0,1389,714
"136","id0002",2,1,1,1,"safeDecoy","DRS","S",73,0.21,25,0.61,15,0.61,"D","R","f","D","D","S","j","S",0,1012,1084
"137","id0002",1,0,1,1,"safeDecoy","DRS","S",87,0.21,23,0.79,18,0.79,"D","R","f","D","D","S","j","S",0,696,491
"138","id0002",2,0,1,1,"riskyDecoy","DRS","S",82,0.39,48,0.67,82,0.29,"D","R","j","R","S","R","f","S",0,1335,738
"139","id0002",3,0,1,1,"riskyDecoy","DSR","R",82,0.42,51,0.67,82,0.28,"D","S","j","S","S","R","f","S",0,1805,670
"140","id0002",4,0,1,1,"riskyDecoy","RDS","S",71,0.22,22,0.7,71,0.09,"R","D","f","R","R","S","j","S",0,1454,459
"141","id0002",5,0,1,1,"riskyDecoy","RSD","D",86,0.37,42,0.75,86,0.26,"R","S","j","S","D","S","j","S",0,674,431
"142","id0002",6,0,1,1,"safeDecoy","DSR","R",74,0.29,30,0.71,25,0.71,"D","S","j","S","S","R","f","S",0,888,569
"143","id0002",7,0,1,1,"riskyDecoy","SDR","R",73,0.25,26,0.7,73,0.12,"S","D","f","S","S","R","f","S",0,503,445
"144","id0002",8,0,1,1,"riskyDecoy","SRD","D",77,0.31,39,0.62,77,0.19,"S","R","f","S","S","D","f","S",0,445,460
"145","id0002",9,0,1,1,"riskyDecoy","DRS","S",94,0.22,34,0.6,94,0.12,"D","R","j","R","R","S","j","S",0,857,485
"146","id0002",10,0,1,1,"safeDecoy","RDS","S",80,0.28,40,0.56,34,0.56,"R","D","j","D","S","D","f","S",0,594,355
"147","id0002",11,0,1,1,"riskyDecoy","DSR","R",85,0.43,48,0.76,85,0.31,"D","S","j","S","S","R","f","S",0,443,499
"148","id0002",12,0,1,1,"safeDecoy","RSD","D",80,0.25,32,0.62,26,0.62,"R","S","j","S","D","S","j","S",0,622,856
"149","id0002",13,0,1,1,"safeDecoy","SDR","R",78,0.35,40,0.69,30,0.69,"S","D","f","S","S","R","j","R",0,833,706
"150","id0002",14,0,1,1,"riskyDecoy","RDS","S",93,0.4,53,0.7,93,0.3,"R","D","f","R","R","S","f","R",0,1493,160
"151","id0002",15,0,1,1,"riskyDecoy","RSD","D",93,0.22,34,0.61,93,0.08,"R","S","j","S","S","D","f","S",0,544,675
"152","id0002",16,0,1,1,"safeDecoy","SRD","D",93,0.22,30,0.68,24,0.68,"S","R","f","S","D","S","j","S",1,419,848
"153","id0002",17,0,1,1,"safeDecoy","DRS","S",91,0.35,56,0.57,50,0.57,"D","R","f","D","S","D","f","S",0,785,612
"154","id0002",18,0,1,1,"safeDecoy","DSR","R",95,0.32,47,0.65,39,0.65,"D","S","j","S","S","R","f","S",1,645,558
"155","id0002",19,0,1,1,"riskyDecoy","SDR","R",93,0.36,52,0.64,93,0.23,"S","D","f","S","R","S","f","R",0,511,497
"156","id0002",20,0,1,1,"riskyDecoy","SRD","D",96,0.3,48,0.6,96,0.2,"S","R","f","S","S","D","j","D",0,1263,727
"157","id0002",21,0,1,1,"safeDecoy","RDS","S",79,0.3,36,0.66,30,0.66,"R","D","j","D","D","S","j","S",0,520,626
"158","id0002",22,0,1,1,"riskyDecoy","DRS","S",83,0.23,24,0.79,83,0.1,"D","R","j","R","S","R","f","S",0,940,495
"159","id0002",23,0,1,1,"safeDecoy","RSD","D",92,0.36,43,0.77,35,0.77,"R","S","j","S","D","S","f","D",0,552,397
"160","id0002",24,0,1,1,"safeDecoy","SDR","R",75,0.24,32,0.56,26,0.56,"S","D","f","S","S","R","f","S",0,995,650
"161","id0002",25,0,1,1,"safeDecoy","SRD","D",93,0.34,49,0.65,40,0.65,"S","R","f","S","S","D","f","S",0,1063,871
"162","id0002",26,0,1,1,"riskyDecoy","DSR","R",77,0.22,25,0.69,77,0.11,"D","S","j","S","R","S","j","S",0,557,580
"163","id0002",27,0,1,1,"safeDecoy","DRS","S",83,0.36,42,0.71,35,0.71,"D","R","f","D","S","D","f","S",0,555,584
"164","id0002",28,0,1,1,"safeDecoy","DSR","R",73,0.22,21,0.78,16,0.78,"D","S","j","S","R","S","j","S",0,825,515
"165","id0002",29,0,1,1,"safeDecoy","RDS","S",82,0.25,35,0.59,30,0.59,"R","D","j","D","S","D","f","S",0,573,339
"166","id0002",30,0,1,1,"riskyDecoy","RDS","S",82,0.35,49,0.58,82,0.23,"R","D","f","R","R","S","j","S",0,720,468
"167","id0002",31,0,1,1,"safeDecoy","RSD","D",70,0.42,41,0.71,36,0.71,"R","S","j","S","S","D","f","S",0,994,162
"168","id0002",32,0,1,1,"riskyDecoy","RSD","D",95,0.44,63,0.66,95,0.33,"R","S","j","S","S","D","f","S",0,783,573
"169","id0002",33,0,1,1,"safeDecoy","SDR","R",92,0.29,33,0.8,28,0.8,"S","D","f","S","S","R","f","S",0,904,591
"170","id0002",34,0,1,1,"safeDecoy","SRD","D",84,0.27,40,0.56,32,0.56,"S","R","f","S","D","S","j","S",0,649,816
"171","id0002",35,0,1,1,"riskyDecoy","SDR","R",83,0.41,47,0.73,83,0.29,"S","D","f","S","S","R","j","R",0,471,744
"172","id0002",36,0,1,1,"safeDecoy","DRS","S",96,0.25,40,0.6,33,0.6,"D","R","j","R","S","R","f","S",0,769,487
"173","id0002",37,0,1,1,"riskyDecoy","SRD","D",80,0.35,42,0.66,80,0.22,"S","R","j","R","R","D","f","R",0,848,815
"174","id0002",38,0,1,1,"riskyDecoy","DRS","S",76,0.26,35,0.57,76,0.12,"D","R","j","R","S","R","f","S",0,1298,642
"175","id0002",39,0,1,1,"riskyDecoy","DSR","R",71,0.38,43,0.63,71,0.28,"D","S","j","S","R","S","f","R",0,524,733
"176","id0002",40,0,1,1,"riskyDecoy","RDS","S",74,0.22,25,0.64,74,0.11,"R","D","f","R","S","R","j","R",0,825,1347
"177","id0002",41,0,1,1,"safeDecoy","DSR","R",91,0.3,50,0.55,40,0.55,"D","S","j","S","S","R","j","R",0,1040,586
"178","id0002",42,0,1,1,"riskyDecoy","RSD","D",76,0.44,52,0.64,76,0.3,"R","S","f","R","D","R","j","R",0,1324,895
"179","id0002",43,0,1,1,"safeDecoy","RDS","S",70,0.28,27,0.73,22,0.73,"R","D","j","D","S","D","f","S",0,752,2384
"180","id0002",44,0,1,1,"safeDecoy","RSD","D",81,0.33,44,0.61,34,0.61,"R","S","f","R","R","D","f","R",0,851,896
"181","id0002",45,0,1,1,"riskyDecoy","SDR","R",72,0.3,34,0.63,72,0.18,"S","D","j","D","D","R","j","R",0,689,592
"182","id0002",46,0,1,1,"safeDecoy","SDR","R",78,0.36,45,0.62,40,0.62,"S","D","f","S","S","R","j","R",0,1016,772
"183","id0002",47,0,1,1,"riskyDecoy","SRD","D",75,0.29,29,0.75,75,0.16,"S","R","j","R","D","R","f","D",0,1002,584
"184","id0002",48,0,1,1,"riskyDecoy","DRS","S",80,0.35,38,0.74,80,0.21,"D","R","j","R","S","R","j","R",0,754,809
"185","id0002",49,0,1,1,"riskyDecoy","DSR","R",78,0.27,31,0.69,78,0.17,"D","S","f","D","R","D","f","R",0,856,637
"186","id0002",50,0,1,1,"riskyDecoy","RDS","S",84,0.21,31,0.56,84,0.09,"R","D","f","R","R","S","f","R",0,775,757
"187","id0002",51,0,1,1,"riskyDecoy","RSD","D",78,0.22,24,0.72,78,0.08,"R","S","j","S","D","S","j","S",0,772,553
"188","id0002",52,0,1,1,"riskyDecoy","SDR","R",100,0.23,32,0.73,100,0.09,"S","D","f","S","S","R","f","S",0,580,493
"189","id0002",53,0,1,1,"riskyDecoy","SRD","D",73,0.27,33,0.6,73,0.16,"S","R","f","S","S","D","f","S",0,485,523
"190","id0002",54,0,1,1,"riskyDecoy","DRS","S",100,0.4,59,0.68,100,0.27,"D","R","j","R","S","R","j","R",0,795,1073
"191","id0002",55,0,1,1,"riskyDecoy","DSR","R",92,0.33,39,0.78,92,0.23,"D","S","j","S","R","S","j","S",0,755,711
"192","id0002",56,0,1,1,"safeDecoy","SRD","D",75,0.26,26,0.74,20,0.74,"S","R","j","R","R","D","f","R",0,1265,215
